,cell,tot_70,fast_70,fast_total,nonfast_70,nonfast_total,jem-version_jem_form,jem-date_patch,jem-time_patch,jem-date_patch_y-m-d,jem-date_patch_y,jem-date_patch_m,jem-date_patch_d,jem-date_acsf,jem-date_blank,jem-date_internal,jem-status_misinformation,jem-id_species,jem-id_slice_specimen,jem-id_cell_specimen,jem-status_patch_tube,jem-id_patched_cell_container,jem-id_rig_user,jem-id_rig_number,jem-status_attempt,jem-cell_attached_status,jem-cell_attached_status_failure,jem-break_in_status,jem-break_in_status_failure,jem-status_success_failure,jem-status_reporter,jem-cell_virus_enhancer,jem-roi_super,jem-roi_major_minor,jem-roi_major,jem-roi_minor,jem-cell_health,jem-health_fill_quality,jem-nucleus_post_patch,jem-nucleus_sucked,jem-res_final_seal,jem-depth,jem-in_bath_resistance,jem-in_bath_clog,jem-cell_attached_dimple,jem-break_in_pressure_max,jem-break_in_zap_max,jem-break_in_zap_use,jem-break_in_reseal,jem-pressure_extraction,jem-pressure_retraction,jem-time_duration_experiment,jem-time_duration_extraction,jem-time_duration_retraction,jem-in_bath_time_start,jem-seal_time_start,jem-cell_attached_time_start,jem-break_in_time_start,jem-break_in_time_end,jem-time_exp_extraction_start,jem-time_exp_extraction_end,jem-time_exp_retraction_end,jem-time_exp_channel_end,jem-virus_enhancer,jem-dic,jem-slice_level_project,jem-project_level_nucleus,jem-project_name,jem-project_icv_injection_fluorescent_roi,jem-project_retrograde_labeling_hemisphere,jem-project_retrograde_labeling_region,jem-project_retrograde_labeling_exp,jem-notes_overall,jem-notes_qc,jem-notes_extraction,jem-notes_failure,jem-time_slice_eval,jem-slice_health,jem-slice_observations,jem-slice_quality_comments,lims-id_species,lims-id_project_code,lims-id_slice_specimen,lims-id_cell_specimen,lims-id_patched_cell_container,lims-cell_reporter,lims-structure,lims-histology_well_name,lims-id_cell_specimen_id,lims-id_slice_genotype,lims-depth,test-jem_lims_specimen_id_congruency,tree_score,tree_subclass,tree_cluster,tree_class,patched_cell_container_label,cell_name_label,percent_cdna_longer_than_400bp_label,rna_amplification_pass_fail_label,amplified_quantity_ng_label,Genes.Detected.CPM_label,marker_sum_norm_label,Norm_Marker_Sum.0.4_label
366,Slc17a7-IRES2-Cre;Ai14-499062.05.02.01,11.90256493164351,7.513922815021502,0.6312860176083053,5.358228295215338,0.450174254539897,2.0.8,11/26/2019,14:54:29,2019-11-26,2019.0,11.0,26.0,11/25/2019,10/17/2019,10/28/2019,No,Mouse,Slc17a7-IRES2-Cre;Ai14-499062.05.02,Slc17a7-IRES2-Cre;Ai14-499062.05.02.01,Patch Tube,PAS4_191126_454_A01,ramr,7,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,3.0,,nucleus_present,no,1700.0,52.8,4.3,,,,,,,22.0,22.0,3.98,1.2,5.65,15:02:47,,,,15:05:15,15:09:14,15:10:26,15:16:05,15:22:57,None,,,Channel_Recording,None,None,None,None,None,,,"#comp WC: 15.33, corr: 80. #ND.",,,,,,Mus musculus,mIVSCC-MET,Slc17a7-IRES2-Cre;Ai14-499062,Slc17a7-IRES2-Cre;Ai14-499062.05.02.01,PAS4_191126_454_A01,positive,VISp5,EPhys_191125_02_A01_M,499062,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,52.8,Matching JEM & LIMS Information,1.0,L5_ET,L5_ET_VISp_Krt80,Glutamatergic,PAS4_191126_454_A01,Slc17a7-IRES2-Cre;Ai14-499062.05.02.01,0.514,Pass,18.49266011,8100.0,0.8685219216571974,True
367,Slc32a1-IRES-Cre;Ai14-486247.04.02.02,11.35803761538341,7.187337805240785,0.6327974997640615,4.746670129614322,0.4179128728351275,2.0.8,09/16/2019,13:14:17,2019-09-16,2019.0,9.0,16.0,09/13/2019,07/30/2019,07/29/2019,No,Mouse,Slc32a1-IRES-Cre;Ai14-486247.04.02,Slc32a1-IRES-Cre;Ai14-486247.04.02.02,Patch Tube,P8S4_190916_354_A01,lindsayn,5,3.0,,,,,SUCCESS,Negative,,Cortical,VISp_L4,VISp,L4,3.0,,nucleus_present,no,2000.0,40.0,4.0,,,,,,,60.0,60.0,8.33,5.25,5.88,13:53:16,,,,13:54:44,14:03:04,14:08:19,14:14:12,14:20:46,None,,,Channel_Recording,None,None,None,None,None,,,"#comp WC 14.75 corr 80
accidentally ran first set at -70, starts at 87",,,,,,Mus musculus,mIVSCC-MET,Slc32a1-IRES-Cre;Ai14-486247,Slc32a1-IRES-Cre;Ai14-486247.04.02.02,P8S4_190916_354_A01,negative,VISpm5,EPhys_190916_01_B03_M,486247,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,39.3,Matching JEM & LIMS Information,1.0,L5_ET,L5_ET_VISp_C1ql2_Ptgfr,Glutamatergic,P8S4_190916_354_A01,Slc32a1-IRES-Cre;Ai14-486247.04.02.02,0.644,Pass,16.67062614,8670.0,0.8849545333212324,True
368,Slc32a1-IRES-Cre;Ai14-486247.04.02.03,4.06480189172022,2.574020679177639,0.6332462805680096,1.729580177591038,0.4255017153761167,2.0.8,09/16/2019,13:14:17,2019-09-16,2019.0,9.0,16.0,09/13/2019,07/30/2019,07/29/2019,No,Mouse,Slc32a1-IRES-Cre;Ai14-486247.04.02,Slc32a1-IRES-Cre;Ai14-486247.04.02.03,Patch Tube,P8S4_190916_355_A01,lindsayn,5,4.0,,,,,SUCCESS,Negative,,Cortical,VISp_L4,VISp,L4,4.0,,nucleus_present,no,2000.0,41.0,4.3,,,,,,,60.0,60.0,6.02,6.0,2.3,14:28:09,,,,14:29:07,14:35:08,14:41:08,14:43:26,14:47:30,None,,,Channel_Recording,None,None,None,None,None,,,#comp WC 7.596 corr 80,,,,,,Mus musculus,mIVSCC-MET,Slc32a1-IRES-Cre;Ai14-486247,Slc32a1-IRES-Cre;Ai14-486247.04.02.03,P8S4_190916_355_A01,negative,VISpm5,EPhys_190916_01_B03_M,486247,Slc32a1-IRES-Cre/wt;Ai14(RCL-tdT)/wt,41.5,Matching JEM & LIMS Information,1.0,L5_ET,L5_ET_VISp_C1ql2_Cdh13,Glutamatergic,P8S4_190916_355_A01,Slc32a1-IRES-Cre;Ai14-486247.04.02.03,0.594,Pass,21.68001098,8877.0,0.8314812608929186,True
369,Slc17a8-iCre;Ai14-540312.04.02.02,2.695149340472131,1.710147886080585,0.6345280613581897,1.381905272563494,0.5127379220928122,2.0.8,08/20/2020,16:45:23,2020-08-20,2020.0,8.0,20.0,08/20/2020,06/29/2020,06/15/2020,No,Mouse,Slc17a8-iCre;Ai14-540312.04.02,Slc17a8-iCre;Ai14-540312.04.02.02,Patch Tube,PJS4_200820_801_A01,sarav,1,2.0,,,,,SUCCESS,Negative,,Cortical,VISp_L5,VISp,L5,3.0,,nucleus_present,no,2000.0,50.0,6.0,,,,,,,40.0,40.0,0.17,0.02,0.0,16:47:47,,,,16:47:51,16:48:01,16:48:02,16:48:02,16:48:02,None,,,Channel_Recording,None,None,None,None,None,WSE Testing ,,"Fill was visible and, soma and dendrites were clearly visible. 
Channel recordings were taken. ",,,,,,Mus musculus,mIVSCC-MET,Slc17a8-iCre;Ai14-540312,Slc17a8-iCre;Ai14-540312.04.02.02,PJS4_200820_801_A01,negative,VISp5,EPhys_200820_01_A02_M,540312,Slc17a8-iCre/wt;Ai14(RCL-tdT)/wt,0.028999988,Matching JEM & LIMS Information,1.0,L5_ET,L5_ET_VISp_Chrna6,Glutamatergic,PJS4_200820_801_A01,Slc17a8-iCre;Ai14-540312.04.02.02,0.656,Pass,10.81115175,8254.0,0.7413102346974995,True
371,Ndnf-IRES2-dgCre;Ai14-470196.04.02.01,16.53080068470538,10.54294894279144,0.6377760608139195,6.264808766361823,0.37897793856761863,2.0.8,06/20/2019,09:55:04,2019-06-20,2019.0,6.0,20.0,06/19/2019,05/09/2019,05/06/2019,No,Mouse,Ndnf-IRES2-dgCre;Ai14-470196.04.02,Ndnf-IRES2-dgCre;Ai14-470196.04.02.01,Patch Tube,P8S4_190620_351_A01,lindsayn,3,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L1,VISp,L1,3.0,,nucleus_present,intentionally,3000.0,37.0,4.0,,,,,,,45.0,45.0,3.55,3.77,1.07,10:03:22,,,,10:04:14,10:07:47,10:11:33,10:12:37,10:16:44,None,,,Channel_Recording,None,None,None,None,None,,,"compensated
WC 8.99 corr 80",,,,,,Mus musculus,mIVSCC-MET,Ndnf-IRES2-dgCre;Ai14-470196,Ndnf-IRES2-dgCre;Ai14-470196.04.02.01,P8S4_190620_351_A01,positive,VISp1,EPhys_190617_01_D02_M,470196,Ndnf-IRES2-dgCre/wt;Ai14(RCL-tdT)/wt,37.7,Matching JEM & LIMS Information,1.0,Lamp5,Lamp5_Lsp1,GABAergic,P8S4_190620_351_A01,Ndnf-IRES2-dgCre;Ai14-470196.04.02.01,0.515,Pass,28.75146866,7897.0,0.9490715625685506,True
373,Gad2-IRES-Cre;Ai14-471960.07.02.01,5.739249509168102,3.673322917215708,0.6400354107880827,2.580447283139229,0.449614061737013,2.0.8,07/02/2019,10:00:12,2019-07-02,2019.0,7.0,2.0,07/01/2019,05/09/2019,06/24/2019,No,Mouse,Gad2-IRES-Cre;Ai14-471960.07.02,Gad2-IRES-Cre;Ai14-471960.07.02.01,Patch Tube,P8S4_190702_351_A01,lindsayn,3,1.0,,,,,SUCCESS,Negative,,Cortical,VISp_L2-3,VISp,L2-3,3.0,,nucleus_present,intentionally,2000.0,50.0,4.3,,,,,,,50.0,50.0,9.2,3.42,2.98,10:11:13,,,,10:12:06,10:21:18,10:24:43,10:27:42,10:30:57,None,,,Channel_Recording,None,None,None,None,None,,,#comp #densitytest WC 12.9 corr 80,,,,,,Mus musculus,mIVSCC-MET,Gad2-IRES-Cre;Ai14-471960,Gad2-IRES-Cre;Ai14-471960.07.02.01,P8S4_190702_351_A01,negative,VISp2/3,EPhys_190701_01_D04_M,471960,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,49.7,Matching JEM & LIMS Information,0.96,L2-3_IT,L23_IT_VISp_Agmat,Glutamatergic,P8S4_190702_351_A01,Gad2-IRES-Cre;Ai14-471960.07.02.01,0.644,Pass,12.36404827,8419.0,0.7890921749664753,True
374,Gad2-IRES-Cre;Ai14-473098.02.02.02,7.975624173216377,5.110610873338049,0.6407787982914775,3.04736794833231,0.3820851988695676,2.0.8,07/08/2019,11:03:01,2019-07-08,2019.0,7.0,8.0,07/05/2019,05/09/2019,06/24/2019,No,Mouse,Gad2-IRES-Cre;Ai14-473098.02.02,Gad2-IRES-Cre;Ai14-473098.02.02.02,Patch Tube,P8S4_190708_353_A01,lindsayn,3,3.0,,,,,SUCCESS,Negative,,Cortical,VISp_L2-3,VISp,L2-3,4.0,,nucleus_present,intentionally,1800.0,40.0,4.0,,,,,,,50.0,50.0,3.37,2.13,2.45,11:42:36,,,,11:43:20,11:46:42,11:48:50,11:51:17,11:54:30,None,,,Channel_Recording,None,None,None,None,None,,,#comp #densitytest WC 13.85 corr 80,,,,,,Mus musculus,mIVSCC-MET,Gad2-IRES-Cre;Ai14-473098,Gad2-IRES-Cre;Ai14-473098.02.02.02,P8S4_190708_353_A01,negative,VISp5,EPhys_190708_01_A04_M,473098,Gad2-IRES-Cre/wt;Ai14(RCL-tdT)/wt,39.4,Matching JEM & LIMS Information,1.0,L5_ET,L5_ET_VISp_Chrna6,Glutamatergic,P8S4_190708_353_A01,Gad2-IRES-Cre;Ai14-473098.02.02.02,0.661,Pass,18.86927946,9163.0,0.6251164299965731,True
375,Rbp4-Cre_KL100;Ai14-451124.04.02.03,2.692605317249726,1.725412888682418,0.6407968065831441,1.052811409211563,0.3910010139499104,2.0.8,03/26/2019,14:44:17,2019-03-26,2019.0,3.0,26.0,03/25/2019,02/05/2019,02/08/2019,No,Mouse,Rbp4-Cre_KL100;Ai14-451124.04.02,Rbp4-Cre_KL100;Ai14-451124.04.02.03,Patch Tube,P8S4_190326_355_A01,lindsayn,3,5.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,3.0,,nucleus_present,no,3000.0,60.0,4.7,,,,,,,45.0,45.0,4.3,4.8,2.47,16:00:33,,,,16:01:38,16:05:56,16:10:44,16:13:12,,None,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Mus musculus,mIVSCC-MET,Rbp4-Cre_KL100;Ai14-451124,Rbp4-Cre_KL100;Ai14-451124.04.02.03,P8S4_190326_355_A01,positive,VISp5,EPhys_190325_01_C03_M,451124,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,59.1,Matching JEM & LIMS Information,1.0,L5_ET,L5_ET_VISp_C1ql2_Ptgfr,Glutamatergic,P8S4_190326_355_A01,Rbp4-Cre_KL100;Ai14-451124.04.02.03,0.572,Pass,20.97390488,9056.0,0.8910828184303623,True
377,Sncg-IRES2-FlpO-neo;Ai65F-499191.03.02.02,2.826037711757107,1.819695773790838,0.643903570791145,1.18634637696618,0.4197914175138737,2.0.8,12/06/2019,13:19:12,2019-12-06,2019.0,12.0,6.0,12/05/2019,10/17/2019,10/28/2019,No,Mouse,Sncg-IRES2-FlpO-neo;Ai65F-499191.03.02,Sncg-IRES2-FlpO-neo;Ai65F-499191.03.02.02,Patch Tube,P8S4_191206_353_A01,lindsayn,5,3.0,,,,,SUCCESS,Positive,,Cortical,VISp_L2-3,VISp,L2-3,3.0,,nucleus_present,no,2000.0,31.0,4.1,,,,,,,45.0,45.0,6.53,2.23,2.12,14:04:03,,,,14:04:58,14:11:30,14:13:44,14:15:51,14:22:43,None,,,Channel_Recording,None,None,None,None,None,,,#comp WC 19.959 corr 80,,,,,,Mus musculus,mIVSCC-MET,Sncg-IRES2-FlpO-neo;Ai65F-499191,Sncg-IRES2-FlpO-neo;Ai65F-499191.03.02.02,P8S4_191206_353_A01,positive,VISp1,EPhys_191202_03_D04_M,499191,Sncg-IRES2-FlpO-neo/wt;Ai65F/wt,31.6,Matching JEM & LIMS Information,1.0,Sncg,Sncg_Vip_Itih5,GABAergic,P8S4_191206_353_A01,Sncg-IRES2-FlpO-neo;Ai65F-499191.03.02.02,0.53,Pass,12.04853993,7838.0,0.7941466246823471,True
378,Glt25d2-Cre_NF107;Ai14-498266.05.02.02,4.273914528917967,2.75288536485148,0.644113340644749,1.696700947848743,0.3969899108577399,2.0.8,11/22/2019,13:12:30,2019-11-22,2019.0,11.0,22.0,11/21/2019,10/17/2019,10/28/2019,No,Mouse,Glt25d2-Cre_NF107;Ai14-498266.05.02,Glt25d2-Cre_NF107;Ai14-498266.05.02.02,Patch Tube,P8S4_191122_355_A01,lindsayn,5,2.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,3.0,,nucleus_present,,1500.0,44.0,3.7,,,,,,,47.0,47.0,6.68,1.55,1.48,14:16:45,,,,14:17:57,14:24:38,14:26:11,14:27:40,14:35:37,None,,,Channel_Recording,None,None,None,None,None,,,"#comp WC 5.99 corr 80
sampling -2
100kH",,,,,,Mus musculus,mIVSCC-MET,Glt25d2-Cre_NF107;Ai14-498266,Glt25d2-Cre_NF107;Ai14-498266.05.02.02,P8S4_191122_355_A01,positive,RSPagl5,EPhys_191118_02_B06_M,498266,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,44.3,Matching JEM & LIMS Information,0.61,L5_ET,L5_ET_VISp_Krt80,Glutamatergic,P8S4_191122_355_A01,Glt25d2-Cre_NF107;Ai14-498266.05.02.02,0.584,Pass,13.19773911,8557.0,0.9439908720335324,True
379,Ctgf-T2A-dgCre;Ai14-533671.04.02.01,1.80855214815025,1.167681279896707,0.6456442414950475,0.6219979856163494,0.3439204040936924,2.0.8,07/13/2020,13:19:51,2020-07-13,2020.0,7.0,13.0,07/10/2020,06/15/2020,06/15/2020,No,Mouse,Ctgf-T2A-dgCre;Ai14-533671.04.02,Ctgf-T2A-dgCre;Ai14-533671.04.02.01,Patch Tube,P8S4_200713_353_A01,lindsayn,1,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L6b,VISp,L6b,3.0,,nucleus_present,no,2000.0,30.0,4.0,,,,,,,55.0,55.0,5.72,1.37,4.45,13:24:08,,,,13:25:52,13:31:35,13:32:57,13:37:24,13:43:04,None,,,Channel_Recording,None,None,None,None,None,WSE testing,,"#comp Wc 26 cor 80

weird noise in channel recording",,,,,,Mus musculus,mIVSCC-MET,Ctgf-T2A-dgCre;Ai14-533671,Ctgf-T2A-dgCre;Ai14-533671.04.02.01,P8S4_200713_353_A01,positive,VISp6b,EPhys_200709_02_A05_M,533671,Ctgf-T2A-dgCre/wt;Ai14(RCL-tdT)/wt,0.034599565,Matching JEM & LIMS Information,0.95,L6b,L6b_VISp_Col8a1_Rxfp1,Glutamatergic,P8S4_200713_353_A01,Ctgf-T2A-dgCre;Ai14-533671.04.02.01,0.638,Pass,11.97904917,8014.0,0.964256641500558,True
380,Vip-IRES-Cre;Ai14-453368.04.02.01,7.271872729822587,4.700809832812221,0.6464373081687457,3.118767180466806,0.4288808806672961,2.0.8,04/02/2019,12:17:30,2019-04-02,2019.0,4.0,2.0,04/01/2019,03/05/2019,02/08/2019,No,Mouse,Vip-IRES-Cre;Ai14-453368.04.02,Vip-IRES-Cre;Ai14-453368.04.02.01,Patch Tube,P8S4_190402_352_A01,lindsayn,3,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L2-3,VISp,L2-3,3.0,,nucleus_present,no,2000.0,33.0,4.9,,,,,,,45.0,45.0,7.47,0.68,0.9,12:27:11,,,,12:28:15,12:35:43,12:36:24,12:37:18,,None,,,Channel_Recording,None,None,None,None,None,,,#sigmacote-no,,,,,,Mus musculus,mIVSCC-MET,Vip-IRES-Cre;Ai14-453368,Vip-IRES-Cre;Ai14-453368.04.02.01,P8S4_190402_352_A01,positive,VISp4,EPhys_190401_01_D01_M,453368,Vip-IRES-Cre/wt;Ai14(RCL-tdT)/wt,33.5,Matching JEM & LIMS Information,0.67,Vip,Vip_Gpc3_Slc18a3,GABAergic,P8S4_190402_352_A01,Vip-IRES-Cre;Ai14-453368.04.02.01,0.549,Pass,11.4471079,7360.0,0.6214659262896703,True
381,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-491843.04.02.01,4.494674503164248,2.905842391389199,0.6465078593218458,2.608842113845938,0.5804295977404627,2.0.8,10/14/2019,14:59:40,2019-10-14,2019.0,10.0,14.0,10/11/2019,08/26/2019,07/29/2019,No,Mouse,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-491843.04.02,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-491843.04.02.01,Patch Tube,P8S4_191014_356_A01,lindsayn,5,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,3.0,,nucleus_present,,2000.0,70.0,4.1,,,,,,,50.0,50.0,8.95,2.08,4.35,15:08:14,,,,15:09:11,15:18:08,15:20:13,15:24:34,15:32:04,None,,,Channel_Recording,None,None,None,None,None,,,#comp WC 12.07 corr 80,,,,,,Mus musculus,mIVSCC-MET,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-491843,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-491843.04.02.01,P8S4_191014_356_A01,positive,VISp6a,EPhys_191014_01_B01_M,491843,Nos1-CreERT2/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,69.4,Matching JEM & LIMS Information,1.0,Sst_Chodl,Sst_Chodl,GABAergic,P8S4_191014_356_A01,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-491843.04.02.01,0.578,Pass,27.33899516,9371.0,0.9310262455625964,True
382,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-460695.04.02.01,9.31474016696953,6.047780149992271,0.6492698713634504,3.991461036473176,0.4285101854614334,2.0.8,05/07/2019,16:09:16,2019-05-07,2019.0,5.0,7.0,05/06/2019,04/04/2019,03/28/2019,No,Mouse,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-460695.04.02,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-460695.04.02.01,Patch Tube,P8S4_190507_356_A01,lindsayn,3,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,3.0,,nucleus_present,no,3000.0,42.0,4.2,,,,,,,45.0,45.0,8.02,2.07,1.22,16:16:41,,,,16:17:49,16:25:50,16:27:54,16:29:07,16:36:32,None,,,Channel_Recording,None,None,None,None,None,,ramp fails QC but is ok,reran prepulse,,,,,,Mus musculus,mIVSCC-MET,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-460695,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-460695.04.02.01,P8S4_190507_356_A01,positive,VISp6a,EPhys_190506_01_D01_M,460695,Calb2-IRES-Cre/wt;Sst-IRES-FlpO/wt;Ai65(RCFL-tdT)/wt,42.4,Matching JEM & LIMS Information,1.0,Sst,Sst_Nts,GABAergic,P8S4_190507_356_A01,Calb2-IRES-Cre;Sst-IRES-FlpO;Ai65-460695.04.02.01,0.614,Pass,13.64104223,8034.0,0.7353234903744057,True
383,Rbp4-Cre_KL100;Ai14-502254.04.02.01,4.479291474561734,2.908430145692071,0.6493058471879506,1.679944283332284,0.3750468780325697,2.0.8,12/20/2019,10:18:28,2019-12-20,2019.0,12.0,20.0,12/19/2019,11/15/2019,10/28/2019,No,Mouse,Rbp4-Cre_KL100;Ai14-502254.04.02,Rbp4-Cre_KL100;Ai14-502254.04.02.01,Patch Tube,PFS4_191220_701_A01,jessicat,3,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,5.0,,nucleus_present,no,3000.0,745.2,4.1,,,,,,,50.0,50.0,6.43,1.82,2.85,10:35:32,,,,10:36:51,10:43:17,10:45:06,10:47:57,11:00:12,None,,,Channel_Recording,None,None,None,None,None,,"C1-chirp, channel rec","WC 3.698; corr 80
reran prepulse 75, again at 79
reran inact 112
reran recms100 126
seal became a little leaky; reran 1s inact at 135...seal weakened to less than 1 GOhm


good fill ",,,,,,Mus musculus,mIVSCC-MET,Rbp4-Cre_KL100;Ai14-502254,Rbp4-Cre_KL100;Ai14-502254.04.02.01,PFS4_191220_701_A01,positive,VISp5,EPhys_191216_01_C01_M,502254,Rbp4-Cre_KL100/wt;Ai14(RCL-tdT)/wt,45.2,Matching JEM & LIMS Information,1.0,L5_ET,L5_ET_VISp_C1ql2_Ptgfr,Glutamatergic,PFS4_191220_701_A01,Rbp4-Cre_KL100;Ai14-502254.04.02.01,0.641,Pass,26.97546859,9421.0,0.8333246163461804,True
385,Calb1-IRES2-Cre-neo;Ai14-448133.04.02.01,12.97627009115365,8.428938442360423,0.6495655826481839,5.666971308026834,0.43671804518697516,2.0.8,03/15/2019,14:11:50,2019-03-15,2019.0,3.0,15.0,03/14/2019,02/05/2019,02/08/2019,No,Mouse,Calb1-IRES2-Cre-neo;Ai14-448133.04.02,Calb1-IRES2-Cre-neo;Ai14-448133.04.02.01,Patch Tube,P8S4_190315_352_A01,lindsayn,3,1.0,,,,,SUCCESS,Positive,,Cortical,VISp_L6b,VISp,L6b,3.0,,nucleus_present,intentionally,2000.0,26.0,4.5,,,,,,,45.0,45.0,6.37,2.03,2.87,14:18:21,,,,14:19:28,14:25:50,14:27:52,14:30:44,,None,,,Channel_Recording,None,None,None,None,None,,,,,,,,,Mus musculus,mIVSCC-MET,Calb1-IRES2-Cre-neo;Ai14-448133,Calb1-IRES2-Cre-neo;Ai14-448133.04.02.01,P8S4_190315_352_A01,positive,VISp6a,EPhys_190311_03_A01_M,448133,Calb1-IRES2-Cre-neo/wt;Ai14(RCL-tdT)/wt,26.1,Matching JEM & LIMS Information,1.0,Sst,Sst_Nts,GABAergic,P8S4_190315_352_A01,Calb1-IRES2-Cre-neo;Ai14-448133.04.02.01,0.495,Pass,9.56292076,7430.0,0.6499973958533404,True
387,Slc17a7-IRES2-Cre;Ai14-498905.03.02.03,4.889508462402278,3.17927711918641,0.6502242799318912,2.133920233712862,0.43642837518772587,2.0.8,11/25/2019,14:33:56,2019-11-25,2019.0,11.0,25.0,11/22/2019,10/17/2019,10/28/2019,No,Mouse,Slc17a7-IRES2-Cre;Ai14-498905.03.02,Slc17a7-IRES2-Cre;Ai14-498905.03.02.03,Patch Tube,P8S4_191125_357_A01,lindsayn,5,4.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,3.0,,nucleus_present,no,3000.0,38.0,4.1,,,,,,,45.0,45.0,4.88,2.62,2.12,15:51:20,,,,15:53:06,15:57:59,16:00:36,16:02:43,16:10:35,None,,,Channel_Recording,None,None,None,None,None,,,"#comp WC 11.89 corr 80
sampling -2
100kH",,,,,,Mus musculus,mIVSCC-MET,Slc17a7-IRES2-Cre;Ai14-498905,Slc17a7-IRES2-Cre;Ai14-498905.03.02.03,P8S4_191125_357_A01,positive,VISp5,EPhys_191125_01_C02_M,498905,Slc17a7-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,38.5,Matching JEM & LIMS Information,0.53,L5_IT,L5_IT_VISp_Batf3,Glutamatergic,P8S4_191125_357_A01,Slc17a7-IRES2-Cre;Ai14-498905.03.02.03,0.547,Pass,10.52324317,7148.0,0.7851097480607974,True
388,Glt25d2-Cre_NF107;Ai14-501554.04.02.02,3.846920208935355,2.5054489492328,0.6512869550590936,1.538577233320402,0.3999503888192698,2.0.8,12/17/2019,10:47:54,2019-12-17,2019.0,12.0,17.0,12/16/2019,11/15/2019,10/28/2019,No,Mouse,Glt25d2-Cre_NF107;Ai14-501554.04.02,Glt25d2-Cre_NF107;Ai14-501554.04.02.02,Patch Tube,P8S4_191217_352_A01,lindsayn,5,2.0,,,,,SUCCESS,Positive,,Cortical,VISp_L5,VISp,L5,4.0,,nucleus_present,no,2000.0,66.0,4.4,,,,,,,50.0,50.0,7.23,4.82,8.53,11:19:59,,,,11:21:07,11:28:21,11:33:10,11:41:42,11:46:07,None,,,Channel_Recording,None,None,None,None,None,,,#comp WC 11.49 corr 80,,,,,,Mus musculus,mIVSCC-MET,Glt25d2-Cre_NF107;Ai14-501554,Glt25d2-Cre_NF107;Ai14-501554.04.02.02,P8S4_191217_352_A01,positive,VISp5,EPhys_191216_01_B01_M,501554,Glt25d2-Cre_NF107/wt;Ai14(RCL-tdT)/wt,66.1,Matching JEM & LIMS Information,0.94,L5_ET,L5_ET_VISp_C1ql2_Cdh13,Glutamatergic,P8S4_191217_352_A01,Glt25d2-Cre_NF107;Ai14-501554.04.02.02,0.629,Pass,17.03515168,9180.0,1.0143864041589146,True
